addr,total,success,fail
0x84cffa78b2fbbeec8c37391d2b12a04d2030845e,109,109,0
0xc5666dd4a435745b38c7a67cf5211a4d918e779f,227,100,127
0x37695523d9c82c453ff387a28b75c7c6ffa90aca,32,32,0
0x1d8779d6fae7c21303a021a8bba0431dd2aa027b,33,3,30
0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,222,222,0
0xecb504d39723b0be0e3a9aa33d646642d1051ee1,39,39,0
0x3d7462b447f5cf13b7a055a0f8eaf7d231da5cef,179,179,0
0xda9f43015749056182352e9dc6d3ee0b6293d80a,108,108,0
0x1162371684e6719cc2be0a1f8973ff6b91aa2ce6,113,0,113
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,103,103,0
0x9cc05bdc13dc65223623fecd20fa1f34109f8206,411,231,180
0xea6b6a4b813d1436a75883fcc789121e4b3f0465,30,30,0
0x6aaff04a0c4a1742b6cf3d36b7c07c717bd19b01,240,236,4
0x0dcf42ec403192ea4c0c160b59571ab7e361808c,13,12,1
0xfd1076d80fff9dc702ae9fdfea0073467b9b3fb7,317,315,2
0x3dc481e6586bc9098adacb48ef5435efc251ae3d,156,156,0
0x3c17017f5a584628cf8cb579a38455dbbf3f93e7,55,3,52
0x55509c29853405d819ba611c393ce920bcca2c0b,76,32,44
0x4b1705c75fde41e35e454ddd14e5d0a0eac06280,76,40,36
0x644d94da13af3ac88a9a0dcaaa108e474b9a9b5f,57,57,0
0x5fba17737ee4809230946115c0e8a418bce70acc,100,57,43
0xd50e2d8b418755f9c64993baa30422fd6d42864b,101,52,49
0x6faa985dc84619c689509a55cee7ccc36251b4c0,98,80,18
0xbe8b39e38fe4442a5a56c4f1947eb0dae62cfde8,48,2,46
0xafed2f17c749ed2705a558966cbbb343ff09e02d,286,118,168
0x139732c3f717071843f90977d93400393bdf9664,217,76,141
0x72a94e6c51cb06453b84c049ce1e1312f7c05e2c,224,19,205
0x557e05005e541fddbc27692750088a928d41a8f0,96,21,75
0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,230,230,0
0x524cab2ec69124574082676e6f654a18df49a048,358,81,277
0x6383aab257bcc08c82a000cc77ca9812442304e0,119,66,53
0x016ee7373248a80bde1fd6baa001311d233b3cfa,165,67,98
0x4cbcc45c3d24610cbfa4884f4d16085b590f3354,354,232,122
0x6eed7ab5c770ac20e98424efaadb2546c75a25fb,58,12,46
0x1a7e29a8c5d2320a1b56735b7654139e7b2860af,326,1,325
0x29e1ed0f65e788eea030aa28d25c8117f0173537,41,25,16
0x00d8318e44780edeefcf3020a5448f636788883c,55,55,0
0x4705efb469476d282eb6537a55e48cdb5db4ac9e,101,0,101
0x364c828ee171616a39897688a831c2499ad972ec,275,7,268
0xfa3c785b3f9e6140a9d058976d85bbb9bdd704b0,215,194,21
0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,283,283,0
0xa6586e19ef681b1ac0ed3d46413d199a555dbb95,72,1,71
0x2509ee05b8df07ec75046e24bbf1cfcdb8b2a183,61,61,0
0xe9a95d175a5f4c9369f3b74222402eb1b837693b,216,216,0
0xc5254ae71c9a712cc43d2c5493fb9d4ca5bae18c,47,2,45
0x8578b174f4f1f5be1ca312a0a649199d38121be8,292,68,224
0x10086399dd8c1e3de736724af52587a2044c9fa2,471,302,169
0x16c4b48c64fb39f0fbed9d856a35f854daec63e0,20,20,0
0x218fdc5b352f6560e3ee67da8112fe663f38aca1,123,120,3
0xa852f69dc60b63fc604c4916f54a1d94617f4cf2,22,0,22
0x6d614686550b9e1c1df4b2cd8f91c9d4df66c810,92,2,90
0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,343,343,0
0x9b3cdd221c93a780125cca81b897bcc2c3a3e0d7,40,39,1
0x7a1f56f9641d7bd8c57f0909959c894c97e39beb,191,58,133
0x3b3afb6b65886eb85d99202d75448cf8e7e5837f,43,1,42
0x921c673a4d2f6a429551c0726316c1ad07571db5,193,193,0
0x0e485774458ee27e23a8b04e3cff3fc5718fff2e,63,59,4
0xee2ebccb7cdb34a8a822b589f9e8427c24351bfc,186,186,0
0x34be5b8c30ee4fde069dc878989686abe9884470,120,120,0
0xb36d7b21afa4a76f88f456feb5737d4f08926c31,50,28,22
0x43a10115280634d788815cd9316df1d07c92e1c5,251,40,211
0x7a15b36cb834aea88553de69077d3777460d73ac,161,51,110
0x0e192d382a36de7011f795acc4391cd302003606,282,282,0
0x817bbdbc3e8a1204f3691d14bb44992841e3db35,214,209,5
0xaa0624c8e810e4bad9e9b40b3f7a6a86505c9f23,309,285,24
0xdd467a6c8ae2b39825a452e06b4fa82f73d4253d,226,218,8
0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233,148,148,0
0x74bb71a4210e33256885def483fd4227b7f9d88f,117,117,0
0x9607f5fc8544446633be0b5c0420e32b5891a18f,106,85,21
0xf896bf59f0c489b11ecd2bf223148c1196a9e717,344,140,204
0xed1480d12be41d92f36f5f7bdd88212e381a3677,58,58,0
0xf61bf4d1a948487d61b8fa63808aac06bda55f98,78,78,0
0xfba1bea3a8ff940beb154fa31bf0076866bf2478,174,0,174
0x338be3d8d0209815601e72f7a04ac7f37d61564b,125,100,25
0x60eb57d085c59932d5faa6c6026268a4386927d0,116,116,0
0x332a6d4dcafbb74ac7cc8a42c0edf0542f2fb668,24,17,7
0x8c543aed163909142695f2d2acd0d55791a9edb9,121,121,0
0x246e29ef6987637e48e7509f91521ce64eb8c831,94,31,63
0x0b75c0e17ae4e8c3731a23ad0110d2aab5757693,49,28,21
0xb6e72df112f13d2bc38bddf4ea252948cc739de5,253,5,248
0x36ae198f325bec1ee71621f99fc48c77e29471da,51,0,51
0x5689b918d34c038901870105a6c7fc24744d31eb,120,3,117
0x0924d87605e51764a4620b8c41712a29e9c234c9,63,17,46
0xac2ebaf72aa89805f2bc5829003b2c246f3867ce,57,57,0
0x3db3f42d1ed92b180fe7dd8efc0e1d711a4eea82,62,0,62
0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,67,67,0
0xfe4e4652813ea5f70a4876cbc0ebbc510d660615,27,0,27
0x950f4ef7c44c27d68aa717956c8bf7e28e9b1554,123,43,80
0x1c57ede6e2162253f0dd830e85957aae13d59176,132,125,7
0x666e28522268113eae44ea0d6dd39c13648dd7cb,110,3,107
0x519fb7ee9c0b6b1c4ebac7a5b480337a9a0976b7,259,135,124
0xf96898bf784fa5d5945bdbc555a43cfc951176e9,294,0,294
0xe76c6c83af64e4c60245d8c7de953df673a7a33d,112,112,0
0x94ee593b5e9bf08ff5caab70e827e009db0e2712,162,81,81
0x6b866ce22189a16b060448df427ee8c957d8019b,79,17,62
0x5f474906637bdcda05f29c74653f6962bb0f8eda,107,106,1
0x5cac718a3ae330d361e39244bf9e67ab17514ce8,66,2,64
0x76e51bc8fa0beebcf3e45de408fa43c9dc5ffb27,188,94,94
0x9712228ceeda1e2ddde52cd5100b88986d1cb49c,354,156,198
0x880644ddf208e471c6f2230d31f9027578fa6fcc,208,5,203
0x01ea0a1c4cf5d6d948320ff16b1b6b972626e599,432,399,33
0x838804a3dd7c717396a68f94e736eaf76b911632,340,131,209
0x5452c7fb99d99fab3cc1875e9da9829cb50f7a13,156,0,156
0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,220,202,18
0x16cda4028e9e872a38acb903176719299beaed87,96,3,93
0xca9e665df8f0f820593ab6be851acc319efdbc53,273,253,20
0x336800d971a3b8facf032333441a9e1281443501,125,119,6
0x80336ad7a747236ef41f47ed2c7641828a480baa,272,37,235
0x04cde3a52a72c2d56923c94242bfc15a8d9d9e36,310,102,208
0xcf3b2ccc9987d2788e2756abb185344a3fe4fbe8,53,0,53
0x72cd6a0e898a8501218b4efc220d7a1ceb925e33,36,36,0
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,106,105,1
0x5d23bcb35571f1f2b96dcca633974aafddea1f32,59,3,56
0x0f905a23c916642fff85fb8d0f874b3e2ba5be37,67,67,0
0x9bfa45382268e4bacbd1175395728153dc5248f2,136,101,35
0xda64c62254e6ffe6783dd00472559a1744512846,151,131,20
0x9600f1198eaa8ad159c81ca804b27eb12c790441,96,33,63
0x06576eb3b212d605b797dc15523d9dc9f4f66db4,96,96,0
0x4d169f92eebce2a899fec76fe5d0bf289be929f1,73,72,1
0x34f5c46bc8d76f0484e4368cbe6c12af91c31fb7,143,25,118
0xd4c3c23349348fa67f6d044f1357c54d8e6a661b,393,36,357
0x1da87b114f35e1dc91f72bf57fc07a768ad40bb0,115,115,0
0x4b43c7a309a83e71471218af76f71e45965c1129,107,72,35
0xd396706543979149f7510839e9eb0b0608e8bc23,149,108,41
0x1b84f3db0ec59e1854f24d03596585f9740c9266,108,75,33
0xa5372ee48516f8ba07aaca07e57445d8401a2fe9,428,128,300
0xa9bc53abcc8eb7d475e34aa7b13c7b6c8c8205ad,89,88,1
0x7b41874efe38ea0e4866307b7208d9c856745d31,186,2,184
0x0da642e3ed481b119cc212b6f1c9bef04e3211ab,254,0,254
0xaec65404ddc3af3c897ad89571d5772c1a695f22,68,68,0
0xa222689c56f443e1397f69330b0c916e043efb20,101,71,30
0xf6df9657282bac986b0e40bdd2889aa95cae156b,63,63,0
0x49d02b5f8be84df003203303a396ba597b0d6961,264,8,256
0xc477d038d5420c6a9e0b031712f61c5120090de9,205,196,9
0xeda3f43bdbfdbb9ceb7646e7edaf0f0a899b6596,215,160,55
0x5fe65b1172e148d1ac4f44ffc4777c2d4731ee8f,208,101,107
0xa1c2cfac5a4cccd7252ab355070c4f3cf460a761,26,25,1
0x15b045a85b6bc2ea2ae34371e132ece8b5b3aa4f,42,42,0
0x17ef75aa22dd5f6c2763b8304ab24f40ee54d48a,156,150,6
0x763864f1a74d748015f45f7c1181b60e62e40804,140,3,137
0xcd9d4988c0ae61887b075ba77f08cbfad2b65068,189,1,188
0xc60a6656e08b62dd2644dc703d7855301363cc38,74,15,59
0x8e5324d34ee9ab2ed84ac9ba237ca0433e89130c,97,48,49
0xc08edf13be9b9cc584c5da8004ce7e6be63c1316,125,125,0
0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,76,71,5
0x327673ae6b33bd3d90f0096870059994f30dc8af,162,162,0
0x7746b7ef168547b61890e6b7ce2cc6a1fe40c872,381,366,15
0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,147,147,0
0x385edc73dd943b6135e5dd2fcefd7311c58e8710,55,16,39
0xbe55781d3f8f51a9b6b760af136062b6f2e9f657,26,1,25
0x27a7296a9d282e55bdf7ac3a7b768763dd65de1e,44,1,43
0x15c79f1917acdd5e4f59bc81218108adb0c9202c,146,5,141
0xef952363c1d990a2fa58f8b379a9fa33bad1dfd1,102,5,97
0x68cd21d362c2dae66909afd810e391fa152b2379,236,3,233
0xbea8123277142de42571f1fac045225a1d347977,239,4,235
0xdb2ae4c19b78444ea9dabeae5b4d68ac5fc548c9,347,0,347
0x436fbf52faf705b6f82404bd06fb637bc4cc44ae,101,99,2
0x6fd3fe10d2cd28aecf1ff4153e8d3a80d077ada9,138,3,135
0xcf2bc3205c58f44a74eb489884c2619d51ff6bc1,45,45,0
0xfeef77d3f69374f66429c91d732a244f074bdf74,45,45,0
0xf7accbcd151d3c4036ff35115d057867a0d7b7dc,73,25,48
0x7a44228e46cdd37a85c0b07c4043b86c11e8c315,99,99,0
0x25e5e2b4b8f11c32cdd48c2fb394fbda9a2861f7,255,133,122
0xa6d0eea3afab2696a840731537874e058bc8049f,220,4,216
0x7b408fec07fee41ce9974fa2b7e6eb3e3b461b72,63,0,63
0x1d326bad570fa79a1a755158907125ae0e54bc77,80,2,78
0x880af717abba38f31ca21673843636a355fb45f3,188,99,89
0x2d92c4f9f75308d0b9b098b142369032e4f901ff,150,92,58
0x9717e477cc5869a4a228361492b9bf7b8db58582,190,80,110
0xc94f3e2ade5e92389af7e543657211ecccaff11e,114,112,2
0xde075d9adbd0240b4462f124af926452ad0bac91,44,44,0
0xaf21e28ee7f93f39250c8cf36c78ceec70acf862,133,132,1
0x95b3482d303e9bb29aa0e0d62dbbdd5fe50c06ae,226,213,13
0xbac93db39a4d4ec2c679582c6519b8cba018dc92,197,150,47
0xa23147f7757f94df82bc9c062b9f58ff1e1d69bc,83,49,34
0xaac2cb9f4561d924f7f45b47726f8b3752515ae5,85,45,40
0x204534a209fa0c7680ca64abb1c284ab2e67242f,28,27,1
0xc09fed4fd724427c838806fe6e9de210a25d74c0,36,1,35
0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,239,239,0
0x6fad73936527d2a82aea5384d252462941b44042,215,26,189
0xfc82bb4ba86045af6f327323a46e80412b91b27d,168,168,0
0x6a8b632d25933ba39660e2e3d03ee481fed638ed,21,1,20
0x849300d52007ed74227fef5bd078dff273ef97d3,188,81,107
0x085f34dc239094983bf33349aa0eaedeca0bfc33,119,119,0
0xfb335ebc67e84eff5759f90f8493569b2b78e539,133,5,128
0xab84ad4586eae34b1849d790b51ef4cd0ca58e65,276,276,0
0xa33e6e965feb07adba779dc22332211e202ed711,92,38,54
0xf6e12a3b482c8d51a0f66e6d80c496c310833389,107,1,106
0xc834fa996fa3bec7aad3693af486ae53d8aa8b50,214,214,0
0xe0f30cb149faadc7247e953746be9bbbb6b5751f,210,210,0
0x6f50b93b61259593634a3067adafd93f1b8d0aba,305,98,207
0xf023ea03291313ad31c22db0f682228040af4d86,173,134,39
0x300b33206739622039be449f84b5ec0fee644d8d,28,28,0
0x56f7ec0189dd329c7316193739c069554fdcefa0,30,30,0
0xb9eefc4b0d472a44be93970254df4f4016569d27,270,270,0
0xd405f9908dec587a5ed77ea06760ea868f5de7c3,426,2,424
0x8a99d2cfc8b676d193fbeed3140bbb57a7c58023,157,12,145
0x0b1b96adfabcedb42e79daea2c8119680a45f694,44,44,0
0x0efa2b0942228559d580f543d2778d9098e4cc40,91,88,3
0x8d1d064b2c64b3734c8a82d0db9bc160e156e922,60,1,59
0x0be5dd8dc316a936942b1f58667c9ea1ebb71e07,142,113,29
0x2a5aef99cfa510f8bc57b99e22d97d92483d8053,155,39,116
0x1fcdce58959f536621d76f5b7ffb955baa5a672f,217,217,0
0x37efa9315ae9c416842b079a4275311709d8a6c8,207,82,125
0xce593a29905951e8fc579bc092eca72577da575c,88,88,0
0xbfce321046aaf5879c74cc4555db8fd9629fde92,331,3,328
0x8e6a92c8fe0106a62c77c9e4e09b92c81fbf7a80,54,33,21
0x0167e9bcc26d02bf71113bbd1b6ea8c9549cd52c,98,87,11
0xa117000000f279d81a1d3cc75430faa017fa5a2e,233,230,3
0x888888435fde8e7d4c54cab67f206e4199454c60,84,83,1
0xc66b5109d4d396619c3194a9717bc7e68a7b653f,54,4,50
0x2d47181278072f1a5d643745cab16091120410ec,24,23,1
0xe3bdca3a499b00ef08bbc93a04ba1fc8b6d775d6,99,94,5
0x40615b82999b8aa46803f11493bedab0314eb5e7,60,60,0
0xe66b3aa360bb78468c00bebe163630269db3324f,193,193,0
0x2fc93484614a34f26f7970cbb94615ba109bb4bf,17,17,0
0x3c7b1f3ba0f3dd37c23448c7a10a2df6fc629ac8,67,2,65
0xe61650d266b10f74301e362069a1d4f1bf7f0e88,295,121,174
0xa2120b9e674d3fc3875f415a7df52e382f141225,113,74,39
0x17914823d599f89df674a9a020bd15d7f4836ee3,481,480,1
0xc29acac647c63dbd8618e817d41ea9de69174ae1,94,92,2
0x2d0d57d004f82e9f4471caa8b9f8b1965a814154,424,423,1
0xc3c62e97c85ea5d8d2edc39034e9dfc6452a50d1,179,97,82
0x1a5264e5b317729d6e12b6b22a16fa1af21fcfcf,156,70,86
0x0f33af99f3c124189b8da7c7be6dc08c77a9ddc7,188,188,0
0xbd46d5ea27eee3924dbdb8f41e1a3dbf837c2cd3,371,25,346
0xcce62829672ffd270524601b822513f5ce48cf87,55,52,3
0x70d2b7c19352bb76e4409858ff5746e500f2b67c,132,49,83
0x5f63c28a30039763835aea1a982acc8ec3afb231,122,48,74
0xc97a4c9773ebfbba0f32ff147b9b29972aba0b38,184,8,176
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,194,150,44
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,95,67,28
0x30917a657ae7d1132bdca40187d781fa3b60002f,446,103,343
0x7d60b5e39a37142e2cf4c4230f543ba8a26e544a,36,1,35
0x4baf4df3694c90d8267d643a10801797c8ab97b1,29,29,0
0xda268ce947a666380f224635742adacc78e2d74d,8,1,7
0x99f97d66ab29cd89d723121ee8dff81e65d18cba,354,350,4
0x25171b354f3e192ea4fb0c1268255d7a64448c91,133,2,131
0x6ff5752486f9793a023bdd5ad94db349a42006a5,38,34,4
0xea97fc2c61b8faf98f20ba81aa8a2cf117eb04dc,257,245,12
0xa41f142b6eb2b164f8164cae0716892ce02f311f,84,84,0
0xc0c30d6bbd74f5c11e255dd34bc2fa7af03122bf,108,60,48
0x745735600dcf9562060becdae9a1a0afffcd9cf6,328,256,72
0xf10a71e53398bf4e3cf5e2a0cad3c529ad19b834,301,2,299
0x84362d6f669c051e250c0a2f0a68a920f9ebe6f4,91,72,19
0x39fbbabf11738317a448031930706cd3e612e1b9,97,97,0
0x3e7fc44e25c07be3d67c241e6e59cb838df2f892,176,122,54
0xa74d868ce53af34f92b880a0f92f1ad8fc8944d7,284,82,202
0xb225e96033427aa3d376ad7ca9723d56f0d20271,15,15,0
0x9011cf11924e83a0391b4096d5f054ea1712ba4b,159,51,108
0x7fa7df4996ac59f398476892cfb195ed38543520,65,65,0
0x1821363abc9e33f1bfbe3f96f7c68eca7f6af2bd,101,2,99
0xea00e99f35e9bfe9e50a31e9cd4fc8b6d451a57c,253,249,4
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,274,274,0
0x41d3d8a48988c038165e1c9f9f40155ac749db62,26,1,25
0x85f0e02cb992aa1f9f47112f815f519ef1a59e2d,295,199,96
0x8ab17e2cd4f894f8641a31f99f673a5762f53c8e,36,36,0
0x232fb065d9d24c34708eedbf03724f2e95abe768,140,119,21
0xb3c600c04aaf603b0f422b73db244216c2e491f6,9,9,0
0xd85844bf4b89e600fc39c55c3bc472f79dff50b4,86,84,2
0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,480,480,0
0x7ffc43207fa9e1b73bd463e5c1c960c6ff7fac58,81,5,76
0x4bb003e4e23d803dc317d5190416ff5b70559417,79,77,2
0x29f9884510eb45f6cc60a378dd12440b45b2da83,50,1,49
0xf657d69c62c39be9da87d0fb7625b2f730b5af8f,41,30,11
0x6f61f45f7a3f64b0f2098cdad3bac5dc6aed8354,36,18,18
0x3a472c4d0dfbbb91ed050d3bb6b3623037c6263c,198,1,197
0xafe4f80e82a85118110bc76408072718e86b2507,65,65,0
0xc15122898c3ee73211d8a8a4a656ba1980d53086,282,280,2
0x883e9ef3391a43daba2dff04b64b1f2921e55c1a,316,312,4
0xf27fb0beb9c1d4360bf14df0cfb7e313c6e2e247,68,53,15
0x4848a07744e46bb3ea93ad4933075a4fa47b1162,104,5,99
0xedc3ad89f7b0963fe23d714b34185713706b815b,168,119,49
0x449d7c2e096e9f867339078535b15440d42f78e8,88,87,1
0x223b204e95f85acbe460b5059f73659eee1e7495,106,30,76
0xbaeec315f9d7f8db2645edfd5633360f152279bc,314,5,309
0x6079ea481ebb901568e294e8dcdecff6ac451b1a,442,5,437
0x767ebeb461f2a42df8e272e578e02f98a5483534,85,81,4
0x4671eff52f2c9f3fc7f3cf3c5f1d7720f9aa9be1,35,3,32
0xc20ae6c97c26132d66fbf58e0aae0b010f56ea34,80,62,18
0x14a32f050facf226ec60882398a9bf36d91dbac2,62,62,0
0x2a17e24266e36d181493d9f5e698bb21c54cb698,26,26,0
0xd4290ab0a15dbe6e5283212e1a0e8d1e3eac4670,321,320,1
0x79367786c62e20f4488111d8d33a5011e35b61a2,95,94,1
0x9a4b320418544b4da92c38d2a6e2de09d5b0287a,182,2,180
0x91b11cc7913d4bfbe97073669b1aec788a5852a1,24,23,1
0xb77b6fe3e33ce2a15bae846658fca5da62ab8ac0,84,19,65
0x5b0e207cbb73a35bdea0342de0c62039a714fe2f,37,19,18
0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9,189,73,116
0xa8bb2ef88c9fd04952bf47041f9329d1e449c204,37,37,0
0x5bd139cc4deb183c4fa2076026220d3bcc6fe4a6,49,2,47
0x1c8a88caa915693dbd9cb677f3c8142406c4c919,339,337,2
0x2eeedd564564e42ec28ee51f2fca99682dc2768f,111,0,111
0x12787526c03d626aac88e6edc4d0fb930d86c631,169,85,84
0xc3ed53b27e89ea95b925a1443df12031f6099c4e,57,56,1
0x4eb28031a54e8e789cd09feb7e79078fbe23b028,77,68,9
0x8338d085aae3ac048b9e1de285fdef508ce73e45,88,82,6
0xb65cf1744c9d041b475d3781f498331ef769ad98,165,3,162
0xab9f99e6460f6b7940ab7920f44d97b725e0fa4c,194,111,83
0xe8da2e3d904e279220a86634aafa4d3be43c89d9,23,0,23
0x86a68f655018389658f657257fd6d0c337c09351,187,178,9
0x0b5e28b683a581305fe90991e9c9b9adb038b1bc,126,126,0
0xbc8542e65ab801f7c9e3edd23238d37a2e3972d6,96,20,76
0xcdd2c026b7c5efa9222c9050a1d1c72c56768442,103,89,14
0xbd79022c37de26572320a4f0b7628776ad430d81,76,68,8
0x8e0f07454850198f089ef10d083601a2a1644656,345,229,116
0x0954906da0bf32d5479e25f46056d22f08464cab,167,87,80
0x901a50e14e45e18009973fd59847f651c3636e93,60,56,4
0x01597e397605bf280674bf292623460b4204c375,47,44,3
0xbaae838f695a5b0d75cffc49c578a4293cf28f84,34,22,12
0x7350271594848ab8c0371ef4afeef199c69c3e05,175,140,35
0x633946dec9f5ade05b215318d3e12f1e6dd062f5,90,0,90
0xf15176bc2a8d95102e21641fc0c3b1a9990d2d2d,382,34,348
0x6e8ca9f24de73344854c4e97a9eaa2fbfbc6e6f6,77,2,75
0xf29cfb10796194d2c1a2f24cda9d169fc6a79160,11,0,11
0xa5ee0e7925c0dc6b29ed6da60e1f2c1c01096115,263,1,262
0x358ecbfbd4b0701eab3f9e0779b6505b933df1ca,64,64,0
0x678e840c640f619e17848045d23072844224dd37,62,62,0
0x90ee31cf67f23ad1f2e9e74f1fba4d94784ff94f,38,0,38
0x3669c421b77340b2979d1a00a792cc2ee0fce737,136,136,0
0x000000007a58f5f58e697e51ab0357bc9e260a04,79,79,0
0x857ff5a1da3eea37c1e6f61808ef8fddaf572877,28,0,28
0xcb8caa4f589f5224f74295289d88ed91ad451480,46,45,1
0x98f713b112d10e5c1eb7dbff99604fea37645447,15,15,0
0x6226e00bcac68b0fe55583b90a1d727c14fab77f,190,190,0
0x34f63158111ee06d854d441c0305ef9038e76509,72,49,23
0xbef648e3034e80efe152f3581117c1536fff5afc,182,4,178
0xb5a9619b5bfe4e12ee2f5cb8249e8856c8911e3d,54,10,44
0xab83bd5169f58e753d291223dcaba4f7644ad3a9,384,208,176
0x0632adcab8f12edd3b06f99dc6078fe1fedd32b0,321,1,320
0x6ab7e5a4a5f34f24c43ba0996e5f45dc88ba7b1d,450,59,391
0xd3f500f550f46e504a4d2153127b47e007e11166,35,10,25
0xeecdcb5a1686e93ca397d42aa6c8aa19303e234a,300,96,204
0x74b988156925937bd4e082f0ed7429da8eaea8db,106,103,3
0x7feb477600a03fd6ab1fe451cb3c7836a420f4ad,132,48,84
0x55097f754f6e502b69a6711800cc2d44d0734796,56,56,0
0xf0d3cedc9cc7f3a759a59b5555328fe75033c0a0,298,28,270
0x1e1b4e127a510cafa6d0eaec024a4319a5e18821,116,115,1
0x4f94a08744fa36fae992a4f8830c65e37e8f388b,203,4,199
0x7a7fc0157f070da05db78101b95f42c5ad337037,34,34,0
0x696383fc9c5c8568c2e7af8731279b58b9201394,383,20,363
0xc314b0e758d5ff74f63e307a86ebfe183c95767b,146,138,8
0xb78f1a96f6359ef871f594acb26900e02bfc8d00,71,58,13
0x62cf887b0084ea2adbce95f15dd6e8547ab53f50,166,27,139
0x21ce4608ba98d782e6754801a48b77f5cf427468,66,36,30
0x5b5cf41d9ec08d101ffeeeebda411677582c9448,428,155,273
0x623217c52fafaa4d53a6804d32dfbe6c4d8b137a,26,2,24
0xacc2fcc87f57c52f945e3f373b32264e76dcff84,180,127,53
0x8b6a843ef95bc85049df091cf4bf84acdef34cf3,126,2,124
0xe6e7e1a22195ae688f3c8ec4ba16fb2fbc88ef94,89,7,82
0xf2e4508646f1b3e9d47763d12028feb6aedd6703,206,4,202
0x249aeaa7fa06a63ea5389b72217476db881294df,361,136,225
0x0c84298dbaf3b714dd33bd0d3e3714a8b6648fd2,42,38,4
0x269ed25178ca709365b64900801bd212497fcc2d,73,1,72
0x281851c4dd77bac877bac193fa987bf8d0b3cc95,103,2,101
0x44a0574254da49c42f096a92e378239eab07ef79,3,1,2
0xf8d32ce983b7c5b338d3670749c6ea65a2ab64bc,16,0,16
0x320c1ca2bdda1375174a98bfd06ed7c2d60e9842,66,53,13
0xacfa101ece167f1894150e090d9471aee2dd3041,415,412,3
0x4b2144e59f7e286d8e7b7a4cbbb94b042e2b791f,67,1,66
0x33e2c129ea670031659ac8852c01d0fe4b297954,63,63,0
0x9a2f6c07fd6c294b92a89ef9954274034e64faf6,17,1,16
0xdc8c9988212ba573ce74bcc2444042f2f8f39101,475,474,1
0x3293db58984c7f2c5096d89ea4711b5ad6d8076b,22,22,0
0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526,92,92,0
0x8b7400002f51e2159e962babd2bd8f977c2e97c9,127,126,1
0x626acf48a59d5dee6e4e7eb07386ad2851bcb5ce,113,91,22
0xeb3cadde330a4aa3d627f666aecdd6f65208b19f,100,8,92
0x8514ef77f7b808de634a559a2c1fce3a311adb1c,44,0,44
0xabd894d40b7e33a8ea28126509dc9234e6bb4683,30,30,0
0x5c400511fb292a50b4d81e601815f617db804302,219,63,156
0xfa242fff7490ada6cde6a8b3e686435982b4507d,98,97,1
0x2d3f39663d43c0862589a8a24bf05ccd44b0ac4d,73,73,0
0x6eeb539d662bb971a4a01211c67cb7f65b09b802,22,10,12
0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2,77,1,76
0x15ff09fd0159b25fad9e8bf0d2a5bfef6e46e2bc,80,80,0
0xc69828e1d7cf16f51d88b097caedc62cabfdbf93,36,35,1
0x575157729e5e9d6383be5278238be6161c44d2d9,30,16,14
0xe3c47892e6c71e881eaff077664e3055a48f8e27,236,55,181
0xa2a56bb091635d36d6cba286bd1737f47f77b42e,26,0,26
0x2602278ee1882889b946eb11dc0e810075650983,112,112,0
0x1b69916543ec291d91b07133d869b929495ea45b,83,23,60
0x7b3dfb3f5cbd9f5aa96d936f835e916fb11e558a,22,0,22
0xed2fa73a2d62f79eb6d9c15cd4e1ddc552ec3e80,43,42,1
0xa0f38233688bb578c0a88102a95b846c18bc0ba7,212,7,205
0x3f13dd36206e3afb692049c8d7efa43f85f52f3a,58,25,33
0xa9f0dbb5469cb827c50520de203dc40d8ceb8615,94,93,1
0x5f5541c618e76ab98361cdb10c67d1de28740cc3,59,59,0
0x4776defcf622c60c6419cccc9ee9e9042fadf3f7,86,68,18
0xceff847de8289a5d0d28d91c3ceb7fa2e17eb27a,121,121,0
0xa01199c61841fce3b3dafb83fefc1899715c8756,111,1,110
0x3a283d9c08e8b55966afb64c515f5143cf907611,37,37,0
0x02bd4a3b1b95b01f2aa61655415a5d3eaacaafdd,63,63,0
0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,131,131,0
0xcdcc1529f88a3d42cc7f436f11de417e0020f902,63,61,2
0xe335e234823f235a1f26b09f1dbf3d17b75d76de,40,39,1
0xaad54c9f27b876d2538455dda69207279ff673a5,237,237,0
