addr,total,success,fail
0x519fb7ee9c0b6b1c4ebac7a5b480337a9a0976b7,259,244,15
0xe76c6c83af64e4c60245d8c7de953df673a7a33d,112,112,0
0x5cac718a3ae330d361e39244bf9e67ab17514ce8,66,14,52
0x76e51bc8fa0beebcf3e45de408fa43c9dc5ffb27,188,58,130
0x01ea0a1c4cf5d6d948320ff16b1b6b972626e599,432,383,49
0x838804a3dd7c717396a68f94e736eaf76b911632,340,179,161
0x16cda4028e9e872a38acb903176719299beaed87,96,3,93
0xca9e665df8f0f820593ab6be851acc319efdbc53,273,226,47
0x336800d971a3b8facf032333441a9e1281443501,125,121,4
0x80336ad7a747236ef41f47ed2c7641828a480baa,272,69,203
0x72cd6a0e898a8501218b4efc220d7a1ceb925e33,36,29,7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,106,28,78
0x0f905a23c916642fff85fb8d0f874b3e2ba5be37,67,67,0
0x9600f1198eaa8ad159c81ca804b27eb12c790441,96,12,84
0x4d169f92eebce2a899fec76fe5d0bf289be929f1,73,64,9
0x34f5c46bc8d76f0484e4368cbe6c12af91c31fb7,143,23,120
0xd4c3c23349348fa67f6d044f1357c54d8e6a661b,393,44,349
0x4b43c7a309a83e71471218af76f71e45965c1129,107,51,56
0xd396706543979149f7510839e9eb0b0608e8bc23,149,77,72
0x1b84f3db0ec59e1854f24d03596585f9740c9266,108,62,46
0xaec65404ddc3af3c897ad89571d5772c1a695f22,68,15,53
0xa222689c56f443e1397f69330b0c916e043efb20,101,82,19
0xf6df9657282bac986b0e40bdd2889aa95cae156b,63,63,0
0x49d02b5f8be84df003203303a396ba597b0d6961,264,11,253
0xeda3f43bdbfdbb9ceb7646e7edaf0f0a899b6596,215,53,162
0x5fe65b1172e148d1ac4f44ffc4777c2d4731ee8f,208,12,196
0xa1c2cfac5a4cccd7252ab355070c4f3cf460a761,26,26,0
0xcd9d4988c0ae61887b075ba77f08cbfad2b65068,189,1,188
0x7746b7ef168547b61890e6b7ce2cc6a1fe40c872,381,363,18
0x15c79f1917acdd5e4f59bc81218108adb0c9202c,146,12,134
0xef952363c1d990a2fa58f8b379a9fa33bad1dfd1,102,20,82
0x68cd21d362c2dae66909afd810e391fa152b2379,236,40,196
0x436fbf52faf705b6f82404bd06fb637bc4cc44ae,101,71,30
0xcf2bc3205c58f44a74eb489884c2619d51ff6bc1,45,45,0
0xfeef77d3f69374f66429c91d732a244f074bdf74,45,45,0
0x7b408fec07fee41ce9974fa2b7e6eb3e3b461b72,63,19,44
0xc94f3e2ade5e92389af7e543657211ecccaff11e,114,114,0
0xde075d9adbd0240b4462f124af926452ad0bac91,44,44,0
0xaf21e28ee7f93f39250c8cf36c78ceec70acf862,133,95,38
0x95b3482d303e9bb29aa0e0d62dbbdd5fe50c06ae,226,205,21
0xa23147f7757f94df82bc9c062b9f58ff1e1d69bc,83,65,18
0xaac2cb9f4561d924f7f45b47726f8b3752515ae5,85,47,38
0x204534a209fa0c7680ca64abb1c284ab2e67242f,28,10,18
0xc09fed4fd724427c838806fe6e9de210a25d74c0,36,30,6
0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,239,86,153
0x6fad73936527d2a82aea5384d252462941b44042,215,31,184
0xfc82bb4ba86045af6f327323a46e80412b91b27d,168,45,123
0x6a8b632d25933ba39660e2e3d03ee481fed638ed,21,7,14
0x849300d52007ed74227fef5bd078dff273ef97d3,188,81,107
0xab84ad4586eae34b1849d790b51ef4cd0ca58e65,276,96,180
0xa33e6e965feb07adba779dc22332211e202ed711,92,47,45
0xe0f30cb149faadc7247e953746be9bbbb6b5751f,210,210,0
0x6f50b93b61259593634a3067adafd93f1b8d0aba,305,80,225
0x300b33206739622039be449f84b5ec0fee644d8d,28,28,0
0x56f7ec0189dd329c7316193739c069554fdcefa0,30,30,0
0xb9eefc4b0d472a44be93970254df4f4016569d27,270,83,187
0x0b1b96adfabcedb42e79daea2c8119680a45f694,44,42,2
0x0efa2b0942228559d580f543d2778d9098e4cc40,91,89,2
0x8d1d064b2c64b3734c8a82d0db9bc160e156e922,60,20,40
0x0be5dd8dc316a936942b1f58667c9ea1ebb71e07,142,71,71
0x2a5aef99cfa510f8bc57b99e22d97d92483d8053,155,40,115
0x1fcdce58959f536621d76f5b7ffb955baa5a672f,217,217,0
0x37efa9315ae9c416842b079a4275311709d8a6c8,207,173,34
0x8e6a92c8fe0106a62c77c9e4e09b92c81fbf7a80,54,16,38
0x0167e9bcc26d02bf71113bbd1b6ea8c9549cd52c,98,72,26
0xa117000000f279d81a1d3cc75430faa017fa5a2e,233,77,156
0x2d47181278072f1a5d643745cab16091120410ec,24,21,3
0xe3bdca3a499b00ef08bbc93a04ba1fc8b6d775d6,99,59,40
0x40615b82999b8aa46803f11493bedab0314eb5e7,60,51,9
0xe66b3aa360bb78468c00bebe163630269db3324f,193,193,0
0x17914823d599f89df674a9a020bd15d7f4836ee3,481,450,31
0x2d0d57d004f82e9f4471caa8b9f8b1965a814154,424,314,110
0xcce62829672ffd270524601b822513f5ce48cf87,55,33,22
0x5f63c28a30039763835aea1a982acc8ec3afb231,122,49,73
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,194,184,10
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,95,64,31
0x30917a657ae7d1132bdca40187d781fa3b60002f,446,67,379
0x4baf4df3694c90d8267d643a10801797c8ab97b1,29,27,2
0x99f97d66ab29cd89d723121ee8dff81e65d18cba,354,17,337
0x6ff5752486f9793a023bdd5ad94db349a42006a5,38,35,3
0xea97fc2c61b8faf98f20ba81aa8a2cf117eb04dc,257,256,1
0xa41f142b6eb2b164f8164cae0716892ce02f311f,84,84,0
0xc0c30d6bbd74f5c11e255dd34bc2fa7af03122bf,108,73,35
0x745735600dcf9562060becdae9a1a0afffcd9cf6,328,43,285
0xf10a71e53398bf4e3cf5e2a0cad3c529ad19b834,301,232,69
0x84362d6f669c051e250c0a2f0a68a920f9ebe6f4,91,84,7
0x39fbbabf11738317a448031930706cd3e612e1b9,97,97,0
0xa74d868ce53af34f92b880a0f92f1ad8fc8944d7,284,276,8
0xb225e96033427aa3d376ad7ca9723d56f0d20271,15,15,0
0xea00e99f35e9bfe9e50a31e9cd4fc8b6d451a57c,253,226,27
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,274,274,0
0x85f0e02cb992aa1f9f47112f815f519ef1a59e2d,295,67,228
0x8ab17e2cd4f894f8641a31f99f673a5762f53c8e,36,16,20
0xb3c600c04aaf603b0f422b73db244216c2e491f6,9,9,0
0xd85844bf4b89e600fc39c55c3bc472f79dff50b4,86,28,58
0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,480,158,322
0x29f9884510eb45f6cc60a378dd12440b45b2da83,50,11,39
0x6f61f45f7a3f64b0f2098cdad3bac5dc6aed8354,36,18,18
0x3a472c4d0dfbbb91ed050d3bb6b3623037c6263c,198,20,178
0xafe4f80e82a85118110bc76408072718e86b2507,65,65,0
0x883e9ef3391a43daba2dff04b64b1f2921e55c1a,316,285,31
0xf27fb0beb9c1d4360bf14df0cfb7e313c6e2e247,68,63,5
0xedc3ad89f7b0963fe23d714b34185713706b815b,168,28,140
0x449d7c2e096e9f867339078535b15440d42f78e8,88,52,36
0x223b204e95f85acbe460b5059f73659eee1e7495,106,81,25
0x767ebeb461f2a42df8e272e578e02f98a5483534,85,77,8
0x4671eff52f2c9f3fc7f3cf3c5f1d7720f9aa9be1,35,7,28
0xc20ae6c97c26132d66fbf58e0aae0b010f56ea34,80,80,0
0x14a32f050facf226ec60882398a9bf36d91dbac2,62,62,0
0x2a17e24266e36d181493d9f5e698bb21c54cb698,26,13,13
0xd4290ab0a15dbe6e5283212e1a0e8d1e3eac4670,321,302,19
0x79367786c62e20f4488111d8d33a5011e35b61a2,95,85,10
0x91b11cc7913d4bfbe97073669b1aec788a5852a1,24,20,4
0x5b0e207cbb73a35bdea0342de0c62039a714fe2f,37,37,0
0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9,189,189,0
0xa8bb2ef88c9fd04952bf47041f9329d1e449c204,37,37,0
0x1c8a88caa915693dbd9cb677f3c8142406c4c919,339,337,2
0x2eeedd564564e42ec28ee51f2fca99682dc2768f,111,12,99
0x12787526c03d626aac88e6edc4d0fb930d86c631,169,84,85
0xc3ed53b27e89ea95b925a1443df12031f6099c4e,57,53,4
0x4eb28031a54e8e789cd09feb7e79078fbe23b028,77,60,17
0x8338d085aae3ac048b9e1de285fdef508ce73e45,88,44,44
0xab9f99e6460f6b7940ab7920f44d97b725e0fa4c,194,181,13
0xe8da2e3d904e279220a86634aafa4d3be43c89d9,23,0,23
0x86a68f655018389658f657257fd6d0c337c09351,187,30,157
0x0b5e28b683a581305fe90991e9c9b9adb038b1bc,126,30,96
0xbc8542e65ab801f7c9e3edd23238d37a2e3972d6,96,42,54
0xbd79022c37de26572320a4f0b7628776ad430d81,76,69,7
0x8e0f07454850198f089ef10d083601a2a1644656,345,339,6
0x901a50e14e45e18009973fd59847f651c3636e93,60,57,3
0x01597e397605bf280674bf292623460b4204c375,47,25,22
0xbaae838f695a5b0d75cffc49c578a4293cf28f84,34,34,0
0x7350271594848ab8c0371ef4afeef199c69c3e05,175,85,90
0xf15176bc2a8d95102e21641fc0c3b1a9990d2d2d,382,38,344
0x6e8ca9f24de73344854c4e97a9eaa2fbfbc6e6f6,77,14,63
0xf29cfb10796194d2c1a2f24cda9d169fc6a79160,11,5,6
0x358ecbfbd4b0701eab3f9e0779b6505b933df1ca,64,64,0
0x678e840c640f619e17848045d23072844224dd37,62,22,40
0x90ee31cf67f23ad1f2e9e74f1fba4d94784ff94f,38,28,10
0x3669c421b77340b2979d1a00a792cc2ee0fce737,136,136,0
0x000000007a58f5f58e697e51ab0357bc9e260a04,79,79,0
0xcb8caa4f589f5224f74295289d88ed91ad451480,46,26,20
0x98f713b112d10e5c1eb7dbff99604fea37645447,15,11,4
0x6226e00bcac68b0fe55583b90a1d727c14fab77f,190,190,0
0x34f63158111ee06d854d441c0305ef9038e76509,72,72,0
0x6ab7e5a4a5f34f24c43ba0996e5f45dc88ba7b1d,450,450,0
0xeecdcb5a1686e93ca397d42aa6c8aa19303e234a,300,84,216
0x7feb477600a03fd6ab1fe451cb3c7836a420f4ad,132,122,10
0xf0d3cedc9cc7f3a759a59b5555328fe75033c0a0,298,28,270
0x1e1b4e127a510cafa6d0eaec024a4319a5e18821,116,112,4
0xc314b0e758d5ff74f63e307a86ebfe183c95767b,146,14,132
0xb78f1a96f6359ef871f594acb26900e02bfc8d00,71,35,36
0x21ce4608ba98d782e6754801a48b77f5cf427468,66,38,28
0x623217c52fafaa4d53a6804d32dfbe6c4d8b137a,26,4,22
0xacc2fcc87f57c52f945e3f373b32264e76dcff84,180,178,2
0xe6e7e1a22195ae688f3c8ec4ba16fb2fbc88ef94,89,33,56
0xf2e4508646f1b3e9d47763d12028feb6aedd6703,206,25,181
0x249aeaa7fa06a63ea5389b72217476db881294df,361,108,253
0x0c84298dbaf3b714dd33bd0d3e3714a8b6648fd2,42,27,15
0x44a0574254da49c42f096a92e378239eab07ef79,3,1,2
0x320c1ca2bdda1375174a98bfd06ed7c2d60e9842,66,41,25
0xacfa101ece167f1894150e090d9471aee2dd3041,415,303,112
0x33e2c129ea670031659ac8852c01d0fe4b297954,63,63,0
0x3293db58984c7f2c5096d89ea4711b5ad6d8076b,22,22,0
0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526,92,92,0
0x8b7400002f51e2159e962babd2bd8f977c2e97c9,127,127,0
0x626acf48a59d5dee6e4e7eb07386ad2851bcb5ce,113,77,36
0xeb3cadde330a4aa3d627f666aecdd6f65208b19f,100,8,92
0x8514ef77f7b808de634a559a2c1fce3a311adb1c,44,18,26
0x5c400511fb292a50b4d81e601815f617db804302,219,140,79
0xfa242fff7490ada6cde6a8b3e686435982b4507d,98,45,53
0x2d3f39663d43c0862589a8a24bf05ccd44b0ac4d,73,73,0
0x15ff09fd0159b25fad9e8bf0d2a5bfef6e46e2bc,80,80,0
0xc69828e1d7cf16f51d88b097caedc62cabfdbf93,36,36,0
0x575157729e5e9d6383be5278238be6161c44d2d9,30,30,0
0xe3c47892e6c71e881eaff077664e3055a48f8e27,236,142,94
0xa2a56bb091635d36d6cba286bd1737f47f77b42e,26,6,20
0x2602278ee1882889b946eb11dc0e810075650983,112,26,86
0x1b69916543ec291d91b07133d869b929495ea45b,83,61,22
0xed2fa73a2d62f79eb6d9c15cd4e1ddc552ec3e80,43,38,5
0x3f13dd36206e3afb692049c8d7efa43f85f52f3a,58,55,3
0xa9f0dbb5469cb827c50520de203dc40d8ceb8615,94,78,16
0x5f5541c618e76ab98361cdb10c67d1de28740cc3,59,22,37
0xa01199c61841fce3b3dafb83fefc1899715c8756,111,30,81
0x3a283d9c08e8b55966afb64c515f5143cf907611,37,37,0
0x02bd4a3b1b95b01f2aa61655415a5d3eaacaafdd,63,63,0
0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,131,131,0
0xcdcc1529f88a3d42cc7f436f11de417e0020f902,63,59,4
0xe335e234823f235a1f26b09f1dbf3d17b75d76de,40,18,22
0xaad54c9f27b876d2538455dda69207279ff673a5,237,237,0
0x5e0421b5d8ef222479d1a7714e8df103fd970eea,21,21,0
0x3dc9c91cab92e5806250e2f5cabe711ad79296ea,103,48,55
0xfa8e23f3d18d8d672cd4465b0bd7af81d55cf2b6,182,166,16
0xc92d06c74a26aeaf4d1a1273fac171f3b09fac79,150,129,21
0xc36d1b722af420917d6ce43a3fdef999b3e32781,36,12,24
0x7ce9c7c3d5d7c39fc0e418080e081931d5754112,70,68,2
0x9fddeec343de44c6c693d879c7944aaed39c77e9,41,11,30
0xaacd53f4705b93f0cae83a5eacf4443599dcb3fd,49,12,37
0x335eeef8e93a7a757d9e7912044d9cd264e2b2d8,190,83,107
0xb4711bfa7d063200ecab54529807b53a0d3c17cc,162,15,147
0x7818a622b17a338951a9d1441695a9a3744c4c76,88,25,63
0x943f4f7fc2d48f3ad8c524cf8a8794b64100df3f,278,264,14
0xf0d1f19e0a3147b0d20bb577f3cfa0eed9e42020,135,122,13
0xc947107494459bf98c81dc282b839186a9e03043,96,96,0
0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,308,56,252
0x645670add376f19c3d2c9bdd62dd4190c8fad988,84,8,76
0x3714d190bbb7db7b70b0b5983200594a2b0f1052,16,15,1
0xccc1f398464cc484bfbbddefb78ff8708a3ad341,45,21,24
0x2b8e0a6933e1b0bfe652d8a45c8bd32d279ce489,63,52,11
0x0f451825d54934d75b5dd8c2d7033bb4e60322b8,170,170,0
0xa98b29a8f5a247802149c268ecf860b8308b7291,283,222,61
0x2acab3dea77832c09420663b0e1cb386031ba17b,294,151,143
0x40170e2ecc6df94f82908ce1fa9d90671ae9414d,115,22,93
0x4554c0b38d23450f7a32d58281a2b6e423bb27a6,367,53,314
0x5d285f735998f36631f678ff41fb56a10a4d0429,197,53,144
0xcc006a04adbe853ce0d0d5813f38e4bfd8d0f166,86,79,7
0x7afeda4c714e1c0a2a1248332c100924506ac8e6,116,33,83
0x8f17a839b6cd38e9888be3cc901a6726e84d6462,182,27,155
0xaa25602bccf3bbde8e2f0f09f3a1f6def54593c0,228,228,0
0xf80229c6c6d64de561b03f7a79d537e636ec15a5,313,313,0
0x9be89d2a4cd102d8fecc6bf9da793be995c22541,203,203,0
0x3abce8f1db258fbc64827b0926e14a0f90525cf7,413,20,393
0xb4afbd84b7caf8c3fe2c01cd6ad9008382eeb455,282,228,54
0xf60e21ffe1efe709bf020490e36a3eb6b3c6d43d,109,21,88
0xd7b397edad16ca8111ca4a3b832d0a5e3ae2438c,83,71,12
0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5,223,142,81
0x7de91b204c1c737bcee6f000aaa6569cf7061cb7,229,98,131
0x68bf5b45eb1851ed543c757c8dbef352be570cb7,126,104,22
0x0191c41dbceb20a612b25137133ca719e84f7933,337,80,257
0x9be78f919ec62c4a8f5458a57f115e2fa40f93d8,62,48,14
0xda3a4ff5b90515d85d080fe76062550f68a8a0dc,115,106,9
0xd1c33f20243792c0d971451772ab83364dc9b8c0,195,84,111
0x460a0f76eeea111ae63d972f84fc092afbb83d71,24,24,0
0x43ab765ee05075d78ad8aa79dcb1978ca3079258,66,66,0
0xfd1f39c04fc0ca7e54955687b55d858813160ef2,73,19,54
0xde2942b52e75c327ad4ddd6c7db7c398fed6199f,94,56,38
0x93e0f5a3afebdf40637b509ceae3661da0de92f5,299,175,124
0xc5b21fc20bb1a76c6fa84b8b5effc415c939ca58,57,49,8
0x2f02be0c4021022b59e9436f335d69df95e5222a,58,25,33
0x646f8a6b19d3145cb8e97e6ffbc46b832181ffd8,45,11,34
0x71c4658acc7b53ee814a29ce31100ff85ca23ca7,327,60,267
0xe1005bfbbc9a17d5d844c7a4371cbf6b2b387380,57,15,42
0x3eb7fa50be1adc72ee27fea9e8af91d9a95d48cb,47,47,0
0x33caa8f6881b20cded1d18578d8194cb62af737b,197,32,165
0x6107f4901476c3449403a1d908e19148950c2bc5,102,32,70
0xff98a08c143311719ca492e4b8c950c940f26872,107,107,0
0x759c6c1923910930c18ef490b3c3dbeff24003ce,54,41,13
0x9d57b86cac83e1c8d5f6d3a9734c2428c341f569,170,81,89
0x9f35425c2ef3616dd024d866082e0b61023fbfe1,295,292,3
0x355b6d4b7a134954beb39f1b0640aca53e44ae96,70,18,52
0x360c8a7c01fd75b00814d6282e95eaff93837f27,225,159,66
0xba16c92deb488aaa1070417f545065bf51c7c6c8,151,117,34
0x94d8e532b7e990e356210b4b2d7158b3a8a138bc,250,34,216
0xd6aab9e4dd45aee41cf56b8c5f581a35f9e14ac9,24,7,17
0xb7798219a1448db7be994eb59df98989ca104d2f,191,13,178
0xf210d5d9dcf958803c286a6f8e278e4ac78e136e,187,39,148
0x40f1084da81d45abfefc65742232fb86db823f5b,37,35,2
0x12b180b635dd9f07a78736fb4e43438fcdb41555,194,45,149
0x44a144f115b11ab052563ca17dfd430c914bd989,129,129,0
0x6eddf50117df3331d20d5b80250e518f3aa48de4,116,4,112
0xc4f6e93aeddc11dc22268488465babcaf09399ac,85,34,51
0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,153,74,79
0x8460bb8eb1251a923a31486af9567e500fc2f43f,165,135,30
0x6654bd78ccd8ac75d5c5439b101005b3e1c43e57,109,88,21
0xf3c50751d0b5756bc70fea069f0f18c88d12730a,51,15,36
0xd96f48665a1410c0cd669a88898eca36b9fc2cce,222,32,190
0x6dffb6415c96ec393bf018fb824934d7b5b637a0,383,150,233
0xbca0b679f0ff2fd7749ba268551ebf6284768d4e,153,9,144
0x32f5e1bf89c06bcd7fc2827b4a6c285e8a1973d7,42,42,0
0x29714cafe792ef8b8c649451d13c89e21a0d7f5b,164,100,64
0x76cb0647698857d301cb3fe1b6f0e79c03817245,44,35,9
0x015b192a652129f6ea8c03dddb030297cf721af2,88,45,43
0xb716600ed99b4710152582a124c697a7fe78adbf,195,169,26
0x61ed568becd4d5f58782edeb05ab3872e0222e81,111,109,2
0x45235d72a7786db0320d8227bedf95eb273977e9,226,226,0
0xb7e70b77f6386ffa5f55ddcb53d87a0fb5a2f53b,108,108,0
0xba9577853edcae4ce652b7e713ef3e1dae27366d,99,95,4
0xfa898efdb91e35bd311c45b9b955f742b6719aa2,98,98,0
0x47252a63c723889814aebcac0683e615624cec64,33,31,2
0xecf4eeb29545a956e10d4b5ab29bb1ccbede0574,135,116,19
0x6bf7230ec3faff46bffedfbf765b54ac622bb3a6,68,39,29
0x1336fe6a80741210070d86c88093887391caeb43,51,33,18
0xfaa2ba39e9d988936a5bfed5690dfc9ca570c124,189,127,62
0xd4da8d3ac73e519962c4455dc32c067af8d347f2,102,98,4
0x36967c741e2e9c3b012e7a85595d1e3cc514b6e1,114,103,11
0x9a7f25ba6a78a2f4b29e6e4cf5a176efc4f1e2cb,147,140,7
0x401a71ff98477766330759b4e278ed34420a41cb,50,24,26
0x398fbeadf5a8bdd47493cf23221767a8c10ffb8d,99,97,2
0xc9e1bbac16e8646c20e7dabfcaf01094ecf52375,34,2,32
0xac50f88d21aac6760d8b4a44e6a73667e17bb251,94,67,27
0x3a915f2c10363aa151d0219ab808a27605ba4edf,54,43,11
0x712bc0bbc841d13d2fe07ec4903cf2c08790b401,40,2,38
0xeadc218ac4cb7895a5a56e6484646b48f841c45a,139,48,91
0x4e1bb01ee7a835629d15cfc43d0c7feeede18353,186,186,0
0x3b1417c1f204607deda4767929497256e4ff540c,254,26,228
0xc2f8334b3d713ea1e92f856ad7114222ccb794b8,41,40,1
0x9a7d15ea9ca00b3343c7ddf7932d95f7df5a7b97,174,32,142
0x044727e50ff30db57fad06ff4f5846eab5ea52a2,170,65,105
0x957a229f2fdb792ed075004d63eec99c7f2d8df1,19,5,14
0x649d58fd8fa2361535c159013728fcbec016da4a,72,16,56
0xc59ac242cb5616254431c13b402889b1204b05fa,38,31,7
0xc51b69a9227660677a5c59e744ba3ebb0cea892f,50,50,0
0x3a368d7b329a079dbc7e9bad0a5c43e47823034a,96,46,50
0xdefac16715671b7b6aeefe012125f1e19ee4b7d7,121,10,111
0xc2115b3e314dde12182d98558eba247b02e7a9a8,11,10,1
0xea5eebee2923c0d0506d2ff306e839e781e6c7c9,81,75,6
0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,372,166,206
0x66e2eabcf201ebaeafef27bd7fe3e62e9aacd363,31,10,21
0x32320cc097c7b252aa5ebf5dc3475edd4c9a1225,39,13,26
0x2f073c4a897c615101fe4df00ea0869191c6fa8d,176,62,114
0x454bd9e2b29eb5963048cc1a8bd6fd44e89899cb,138,14,124
0xc5b52253f5225835cc81c52cdb3d6a22bc3b0c93,323,277,46
0xa605ee5de62bf7b8cdee52ebaaf4563069279d14,105,2,103
0xd3029a0f7f8af5147bf706b0a9dfab89ddeebd62,326,5,321
0x62f61d85f785a6cf933172285b33d70295051e2b,42,27,15
0x818a19a6d3f0859b68e8490a6e945a51060caad1,469,81,388
0x77bd077fffe51edfc4913ee50506a3e59063bbea,156,27,129
0x0ea1fd79879d0e11d5d8e8234d49153420c3bdc4,93,88,5
0x65483c6b707f51ae3bd8ed6319b6f3643828e38d,321,50,271
0x9db475371b5cc2913d3219f72e16a3f101339a05,94,53,41
0x677ea3e33d79d68f9124f647f24e7914e89f2f49,33,12,21
0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,453,453,0
0xf9711eeda96e94ea24d73d100d0c6f2ef6063017,321,24,297
0x982290a0333a2a3d5b88fe21bd11ca59b0f5a361,391,157,234
0x0de05f6447ab4d22c8827449ee4ba2d5c288379b,86,86,0
0x7d256d82b32d8003d1ca1a1526ed211e6e0da9e2,404,78,326
0x730b6e13e58a0e21d85f1e978b4422eb2da63157,265,187,78
0x77aa555c8a518b56a1ed57b7b4b85ee2ad479d06,236,112,124
0xc1f8ccbe8ad96647f87fde77e87d6a54e9d905ca,156,118,38
0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,91,50,41
0x9fb2eeb75754815c5cc9092cd53549cea5dc404f,463,443,20
0x590bbc539d4fa56afaf030378577dd8bc6b6f0fc,51,23,28
0xc43a7d62db13573315492f466f33b61ecee75081,234,79,155
0xfd8917a36f76c4da9550f26db2faaaa242d6ae2c,106,52,54
0x75c71673808cb8d54274775b10abd463fc738e82,72,72,0
0x998ffe1e43facffb941dc337dd0468d52ba5b48a,153,153,0
0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,291,291,0
0x673e23b28fe82f1db183c5d75446bc4eb572d711,178,178,0
0x41defe83c58bd12e83c115cf5fe18b9f2a9871d4,49,40,9
0x07c453bc0462bd2e24cb475893174b40e29f44e0,145,115,30
0x215fe70459c14ae1b2b3ecc10101639fedc3f8f2,87,78,9
0xe90e6b319fef62b96d8f4771e9bd929e9114c402,51,43,8
0xd19fa1565564f552200ab656c3003d5868555539,138,138,0
0x26c813804430772665b0d38a3a0520a9c87c10b4,56,44,12
0xc3062023692b858879274ec8abeb86bc1eff7a1e,232,203,29
0xc6f2efee7c6bb7a315e9f3c9afa455b4aa548023,126,71,55
0xac3211a5025414af2866ff09c23fc18bc97e79b1,276,276,0
0xa30f22b7f2839ea5ca4cf77738c26a8e34b9a993,124,39,85
0x67b26394e8f42fc03a2b3f790ec50ebe0d1a9202,125,71,54
0xd22a20f53fb1cf4defcc73d2a15a220940d9bcc9,14,7,7
0x7b408bb91b1b6994ca4ed953115fe6df88b426c0,41,37,4
0x40f8719f2919a5dedd2d5a67065df6eac65c149c,363,332,31
0x5f0bc16d50f72d10b719dbf6845de2e599eb5624,56,56,0
0x4677fb0f8e526c0babedf2a171cbd1d33c36cb5b,211,210,1
0xb0a747d220f3f793e1e16bf068f27c3aa3eb7a44,164,109,55
0x08ba718f288c3b12b01146816bef9fa03cc635bc,122,120,2
0x5733e9490472ac6be02a879f7c3e19eceabc24be,121,60,61
0x75ff6851b09ef32987c6d90cb9520cc6cd72f4f0,66,54,12
0x9ec46a3dd227fd5977c7f1997c043122a703ff2a,178,23,155
0x81a679f98b63b3ddf2f17cb5619f4d6775b3c5ed,153,153,0
0x1a371de4634c3debf7196a1efc59e620aff0915f,218,218,0
0x311b6bb865f3350df3fec0c5a63ba2451f06587d,42,29,13
0x95d86db27cac8e332667abbd7c6d545da3e09b48,80,27,53
0xccf3baa603dfddd7c41619fdb8dd0306b11571fe,305,23,282
0xf621622c556409e0dd9bc67fedaf5258c8f3b792,143,54,89
0xcfa23b8f9062369b21049b9f4a4ce79d640d1873,15,15,0
0xc10b30820f793e24733dc80da12c798dfbff0fff,115,54,61
0xf522b448dbf8884038c684b5c3de95654007fd2b,134,128,6
0x746dda2ea243400d5a63e0700f190ab79f06489e,138,26,112
0x37d754d6d1668e32678fbeb2604da9cb4fbe993f,67,42,25
0x92db68e842406335704d7aa79ec24fb9d25fa025,44,39,5
0xc0f76654bdf45e876be23ef6644693aee51fca7a,33,27,6
0x56cd6b22bd981c140fc748b3cab088db132c79fb,54,40,14
0xfbb122b052e0949240897dae680d52e3473bd782,40,18,22
0x574ee20beb697c4870226671b8e1e30b6b64c755,95,71,24
0xc2d3c12bc5bfa6a633aa74e8ea23756aac14900d,67,64,3
0x7bc25283a29a3888cab4555ea86ff1a8c18cc90a,111,107,4
0xb26631c6dda06ad89b93c71400d25692de89c068,390,268,122
0x692accdd8b86692427e0aa4752ae917df01cc56f,91,5,86
0x9b8b9c7c02be0bd0aa4d669bf6a1f6003424c6dc,238,137,101
0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c,135,24,111
0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,52,52,0
0x8a8e83c4f1d721a1c908197dafca5312d4edeca3,154,101,53
0xe681a51b18d426625d36ef98c78cd18c7b8e8b21,17,17,0
0x0bb3e1c80c0ffde985fb0ec6392aa18a1d2de40e,182,78,104
0x02deb18267b40c4f12c205f71554acc70a6faf62,257,242,15
0x278a3411b896258ba7a9fb9114baef846f4a7688,340,66,274
0xe8b3c26aa82b21a10237f1d3eebee40b54c925e4,110,37,73
0xe82d7e6b546ec6dbc992fc8e5dfa589d2ad784aa,63,52,11
0xb343af6a0805df34094401c78f1c06a8355f8fe9,85,85,0
0x2910312a1e3e4cdf3c33dfbc88d1e1d7a22e2bbf,253,126,127
0x35e0aa31f5b0a78f7c2c503f139fbd791200391f,121,73,48
0x797a48c46be32aafcedcfd3d8992493d8a1f256b,250,30,220
0x5c0d928a3d86766e6c2ca7378abe76e7b2ff1028,296,296,0
0x8e9c050c06108fcd3cf92698e24c60d4461c4089,76,58,18
0xbc8af167ffaa6b780aaeb522ccabd64c5933bf02,154,148,6
